iter	Passed	Remaining
3217	328920	693206
3218	329020	693099
3219	329142	693039
3220	329245	692937
3221	329344	692830
3222	329445	692725
3223	329548	692625
3224	329654	692529
3225	329757	692429
3226	329864	692337
3227	329969	692240
3228	330076	692147
3229	330179	692048
3230	330283	691949
3231	330384	691845
3232	330490	691750
3233	330602	691669
3234	330712	691582
3235	330814	691479
3236	330913	691371
3237	331014	691267
3238	331120	691172
3239	331223	691070
3240	331332	690983
3241	331448	690909
3242	331557	690821
3243	331664	690728
3244	331769	690633
3245	331875	690537
3246	331974	690429
3247	332083	690341
3248	332189	690246
3249	332322	690208
3250	332469	690198
3251	332612	690181
3252	332737	690125
3253	332877	690102
3254	332998	690038
3255	333113	689961
3256	333221	689871
3257	333332	689787
3258	333448	689713
3259	333584	689680
3260	333701	689608
3261	333827	689556
3262	333956	689508
3263	334082	689453
3264	334219	689424
3265	334447	689579
3266	334664	689715
3267	334829	689741
3268	334960	689697
3269	335104	689679
3270	335207	689578
3271	335318	689493
3272	335423	689396
3273	335528	689299
3274	335632	689199
3275	335735	689098
3276	335833	688986
3277	335931	688875
3278	336033	688770
3279	336139	688675
3280	336242	688573
3281	336347	688477
3282	336448	688370
3283	336550	688268
3284	336653	688166
3285	336754	688061
3286	336857	687959
3287	336953	687844
3288	337051	687731
3289	337151	687624
3290	337257	687530
3291	337361	687430
3292	337477	687355
3293	337592	687278
3294	337715	687216
3295	337818	687117
3296	337919	687011
3297	338025	686914
3298	338120	686798
3299	338224	686697
3300	338319	686580
3301	338422	686478
3302	338529	686386
3303	338631	686282
3304	338729	686171
3305	338829	686062
3306	338928	685953
3307	339028	685846
3308	339124	685730
3309	339224	685623
3310	339326	685519
3311	339426	685412
3312	339530	685313
3313	339632	685210
3314	339736	685110
3315	339844	685019
3316	339950	684921
3317	340049	684814
3318	340150	684707
3319	340250	684600
3320	340350	684492
3321	340450	684384
3322	340551	684280
3323	340652	684174
3324	340751	684065
3325	340852	683960
3326	340954	683856
3327	341056	683752
3328	341155	683643
3329	341250	683526
3330	341348	683414
3331	341458	683326
3332	341564	683231
3333	341667	683130
3334	341763	683014
3335	341860	682902
3336	341967	682807
3337	342067	682699
3338	342162	682583
3339	342262	682475
3340	342365	682374
3341	342468	682272
3342	342577	682182
3343	342678	682077
3344	342779	681971
3345	342880	681866
3346	342981	681760
3347	343081	681653
3348	343181	681547
3349	343280	681437
3350	343379	681327
3351	343530	681322
3352	343664	681280
3353	343791	681228
3354	343966	681268
3355	344106	681240
3356	344220	681160
3357	344394	681198
3358	344505	681113
3359	344616	681028
3360	344724	680935
3361	344830	680840
3362	344986	680843
3363	345141	680844
3364	345253	680759
3365	345367	680678
3366	345478	680594
3367	345589	680507
3368	345693	680408
3369	345799	680311
3370	345905	680216
3371	346012	680121
3372	346109	680008
3373	346216	679914
3374	346325	679823
3375	346428	679722
3376	346539	679636
3377	346650	679549
3378	346758	679458
3379	346890	679411
3380	347014	679352
3381	347164	679341
3382	347303	679310
3383	347411	679218
3384	347519	679126
3385	347625	679029
3386	347724	678920
3387	347826	678816
3388	347929	678713
3389	348034	678615
3390	348136	678511
3391	348236	678403
3392	348337	678297
3393	348434	678184
3394	348544	678096
3395	348644	677988
3396	348747	677886
3397	348860	677802
3398	348980	677734
3399	349094	677653
3400	349203	677564
3401	349314	677477
3402	349412	677364
3403	349517	677267
3404	349622	677168
3405	349733	677081
3406	349838	676983
3407	349936	676872
3408	350035	676762
3409	350137	676657
3410	350241	676559
3411	350354	676476
3412	350470	676398
3413	350586	676321
3414	350683	676208
3415	350782	676098
3416	350919	676062
3417	351114	676137
3418	351278	676152
3419	351385	676057
3420	351518	676012
3421	351624	675916
3422	351756	675870
3423	351935	675913
3424	352069	675871
3425	352200	675822
3426	352324	675759
3427	352458	675716
3428	352619	675725
3429	352775	675725
3430	352925	675711
3431	353095	675736
3432	353215	675667
3433	353335	675597
3434	353453	675524
3435	353572	675450
3436	353671	675341
3437	353770	675230
3438	353887	675154
3439	353999	675068
3440	354101	674964
3441	354203	674859
3442	354309	674761
3443	354412	674659
3444	354511	674550
3445	354613	674445
3446	354710	674331
3447	354813	674227
3448	354916	674124
3449	355021	674025
3450	355121	673918
3451	355224	673814
3452	355324	673706
3453	355427	673604
3454	355530	673501
3455	355626	673384
3456	355722	673269
3457	355825	673165
3458	355929	673066
3459	356045	672988
3460	356159	672906
3461	356275	672827
3462	356389	672746
3463	356516	672687
3464	356620	672586
3465	356750	672535
3466	356847	672421
3467	356946	672310
3468	357039	672188
3469	357136	672074
3470	357232	671959
3471	357330	671847
3472	357434	671746
3473	357532	671634
3474	357634	671529
3475	357738	671428
3476	357839	671321
3477	357945	671225
3478	358042	671111
3479	358144	671006
3480	358247	670903
3481	358348	670796
3482	358457	670705
3483	358560	670603
3484	358663	670499
3485	358763	670391
3486	358862	670281
3487	358975	670197
3488	359075	670088
3489	359181	669991
3490	359290	669899
3491	359397	669804
3492	359498	669697
3493	359595	669584
3494	359691	669468
3495	359796	669370
3496	359897	669264
3497	360004	669167
3498	360102	669056
3499	360208	668958
3500	360308	668850
3501	360433	668789
3502	360545	668702
3503	360648	668598
3504	360752	668498
3505	360858	668401
3506	360966	668307
3507	361068	668202
3508	361181	668119
3509	361293	668032
3510	361405	667946
3511	361532	667887
3512	361635	667784
3513	361741	667687
3514	361864	667621
3515	362015	667607
3516	362178	667614
3517	362288	667524
3518	362398	667436
3519	362510	667349
3520	362610	667239
3521	362713	667137
3522	362836	667071
3523	362972	667029
3524	363095	666961
3525	363225	666909
3526	363367	666877
3527	363506	666840
3528	363617	666753
3529	363721	666651
3530	363858	666609
3531	363992	666564
3532	364114	666495
3533	364218	666394
3534	364320	666289
3535	364431	666199
3536	364543	666114
3537	364642	666002
3538	364737	665885
3539	364838	665779
3540	364938	665669
3541	365038	665560
3542	365157	665486
3543	365289	665436
3544	365403	665353
3545	365512	665261
3546	365614	665156
3547	365743	665101
3548	365883	665065
3549	365991	664969
3550	366094	664867
3551	366198	664765
3552	366299	664658
3553	366402	664555
3554	366499	664441
3555	366606	664344
3556	366714	664250
3557	366815	664144
3558	366940	664080
3559	367100	664080
3560	367230	664026
3561	367371	663991
3562	367501	663936
3563	367606	663836
3564	367705	663726
3565	367819	663643
3566	367922	663538
3567	368028	663440
3568	368131	663337
3569	368233	663232
3570	368337	663130
3571	368438	663024
3572	368542	662922
3573	368648	662824
3574	368754	662727
3575	368861	662629
3576	368969	662536
3577	369079	662445
3578	369193	662361
3579	369290	662247
3580	369425	662200
3581	369553	662142
3582	369657	662040
3583	369758	661932
3584	369854	661817
3585	369952	661705
3586	370050	661593
3587	370155	661493
3588	370271	661412
3589	370381	661321
3590	370519	661281
3591	370640	661208
3592	370760	661136
3593	370863	661032
3594	370992	660975
3595	371097	660875
3596	371202	660775
3597	371303	660669
3598	371412	660574
3599	371513	660468
3600	371617	660366
3601	371724	660269
3602	371831	660173
3603	371933	660068
3604	372032	659958
3605	372137	659857
3606	372244	659760
3607	372356	659673
3608	372476	659600
3609	372616	659562
3610	372743	659500
3611	372857	659417
3612	372976	659340
3613	373076	659231
3614	373174	659120
3615	373272	659006
3616	373387	658925
3617	373515	658865
3618	373619	658763
3619	373723	658661
3620	373823	658552
3621	373922	658441
3622	374029	658344
3623	374146	658266
3624	374257	658177
3625	374363	658078
3626	374464	657971
3627	374569	657870
3628	374672	657768
3629	374790	657690
3630	374893	657587
3631	374993	657477
3632	375097	657376
3633	375205	657280
3634	375315	657189
3635	375425	657098
3636	375529	656995
3637	375629	656887
3638	375747	656809
3639	375847	656700
3640	375946	656589
3641	376047	656482
3642	376147	656373
3643	376250	656269
3644	376362	656182
3645	376459	656068
3646	376559	655958
3647	376661	655853
3648	376763	655748
3649	376865	655643
3650	376971	655543
3651	377077	655446
3652	377186	655351
3653	377294	655257
3654	377407	655171
3655	377552	655140
3656	377675	655070
3657	377788	654985
3658	377893	654884
3659	377995	654779
3660	378100	654678
3661	378203	654574
3662	378321	654497
3663	378450	654438
3664	378558	654343
3665	378659	654235
3666	378765	654137
3667	378872	654041
3668	378975	653937
3669	379077	653831
3670	379178	653723
3671	379282	653621
3672	379393	653531
3673	379496	653428
3674	379605	653333
3675	379709	653232
3676	379808	653121
3677	379908	653013
3678	380010	652906
3679	380111	652800
3680	380213	652693
3681	380313	652585
3682	380417	652483
3683	380516	652372
3684	380619	652268
3685	380717	652156
3686	380816	652046
3687	380919	651942
3688	381020	651834
3689	381123	651732
3690	381234	651640
3691	381345	651551
3692	381450	651450
3693	381585	651402
3694	381700	651318
3695	381816	651236
3696	381917	651129
3697	382022	651028
3698	382121	650919
3699	382220	650808
3700	382326	650708
3701	382430	650606
3702	382531	650500
3703	382630	650388
3704	382728	650276
3705	382829	650169
3706	382927	650058
3707	383030	649953
3708	383135	649853
3709	383238	649749
3710	383346	649653
3711	383453	649556
3712	383554	649450
3713	383658	649347
3714	383760	649241
3715	383862	649136
3716	383964	649030
3717	384071	648933
3718	384197	648869
3719	384314	648789
3720	384418	648686
3721	384519	648579
3722	384616	648466
3723	384715	648355
3724	384819	648252
3725	384924	648152
3726	385042	648074
3727	385148	647974
3728	385249	647868
3729	385378	647808
3730	385513	647758
3731	385621	647661
3732	385730	647568
3733	385836	647469
3734	385942	647370
3735	386047	647270
3736	386154	647173
3737	386254	647063
3738	386359	646963
3739	386460	646857
3740	386564	646753
3741	386681	646674
3742	386799	646595
3743	386906	646497
3744	387013	646400
3745	387115	646294
3746	387217	646188
3747	387320	646085
3748	387425	645985
3749	387531	645885
3750	387633	645779
3751	387736	645675
3752	387837	645569
3753	387934	645455
3754	388037	645351
3755	388136	645240
3756	388235	645130
3757	388340	645030
3758	388438	644917
3759	388539	644810
3760	388658	644733
3761	388762	644630
3762	388862	644522
3763	388964	644416
3764	389067	644311
3765	389170	644207
3766	389273	644103
3767	389378	644003
3768	389480	643899
3769	389585	643798
3770	389682	643684
3771	389785	643580
3772	389889	643477
3773	389992	643373
3774	390095	643269
3775	390193	643158
3776	390293	643048
3777	390400	642951
3778	390502	642845
3779	390601	642736
3780	390704	642632
3781	390800	642516
3782	390900	642407
3783	390999	642296
3784	391100	642190
3785	391204	642088
3786	391310	641989
3787	391410	641880
3788	391511	641772
3789	391611	641663
3790	391712	641557
3791	391815	641453
3792	391917	641347
3793	392019	641242
3794	392117	641130
3795	392223	641030
3796	392328	640930
3797	392425	640817
3798	392530	640716
3799	392634	640613
3800	392740	640514
3801	392840	640407
3802	392941	640298
3803	393047	640200
3804	393148	640093
3805	393249	639986
3806	393353	639884
3807	393456	639780
3808	393556	639671
3809	393657	639564
3810	393760	639460
3811	393863	639356
3812	393964	639248
3813	394067	639144
3814	394172	639044
3815	394276	638943
3816	394381	638842
3817	394482	638735
3818	394582	638625
3819	394678	638512
3820	394779	638404
3821	394877	638292
3822	394978	638184
3823	395078	638076
3824	395174	637962
3825	395278	637859
3826	395379	637752
3827	395478	637642
3828	395579	637534
3829	395682	637431
3830	395782	637321
3831	395880	637211
3832	395978	637098
3833	396077	636989
3834	396177	636880
3835	396285	636784
3836	396386	636677
3837	396485	636566
3838	396584	636456
3839	396688	636354
3840	396788	636245
3841	396887	636136
3842	396992	636035
3843	397093	635927
3844	397194	635821
3845	397302	635725
3846	397411	635631
3847	397512	635523
3848	397609	635411
3849	397712	635306
3850	397809	635193
3851	397907	635081
3852	398007	634972
3853	398105	634861
3854	398205	634752
3855	398303	634641
3856	398405	634535
3857	398502	634422
3858	398604	634317
3859	398710	634217
3860	398811	634110
3861	398912	634004
3862	399014	633898
3863	399113	633788
3864	399216	633685
3865	399316	633576
3866	399418	633471
3867	399518	633363
3868	399618	633254
3869	399722	633152
3870	399825	633049
3871	399924	632938
3872	400028	632835
3873	400130	632731
3874	400238	632635
3875	400339	632527
3876	400439	632420
3877	400540	632312
3878	400643	632208
3879	400745	632103
3880	400847	631998
3881	400944	631884
3882	401046	631779
3883	401143	631667
3884	401245	631562
3885	401341	631447
3886	401437	631331
3887	401540	631228
3888	401639	631118
3889	401743	631015
3890	401844	630908
3891	401942	630797
3892	402042	630689
3893	402140	630577
3894	402244	630476
3895	402340	630361
3896	402437	630247
3897	402540	630143
3898	402641	630037
3899	402741	629928
3900	402840	629818
3901	402937	629706
3902	403037	629597
3903	403137	629490
3904	403242	629389
3905	403344	629282
3906	403444	629174
3907	403548	629073
3908	403646	628961
3909	403743	628849
3910	403842	628738
3911	403940	628626
3912	404040	628518
3913	404142	628413
3914	404247	628312
3915	404353	628213
3916	404454	628107
3917	404555	628000
3918	404656	627894
3919	404756	627785
3920	404856	627677
3921	404957	627570
3922	405059	627464
3923	405158	627355
3924	405262	627253
3925	405360	627141
3926	405454	627023
3927	405555	626918
3928	405651	626804
3929	405750	626694
3930	405850	626585
3931	405950	626477
3932	406049	626367
3933	406151	626262
3934	406262	626170
3935	406363	626063
3936	406466	625960
3937	406571	625859
3938	406668	625746
3939	406769	625640
3940	406871	625535
3941	406966	625418
3942	407065	625309
3943	407172	625211
3944	407274	625107
3945	407373	624996
3946	407478	624896
3947	407578	624789
3948	407678	624680
3949	407774	624565
3950	407872	624454
3951	407970	624343
3952	408069	624233
3953	408169	624125
3954	408276	624027
3955	408376	623920
3956	408477	623812
3957	408578	623707
3958	408681	623603
3959	408778	623490
3960	408880	623384
3961	408984	623282
3962	409080	623168
3963	409186	623070
3964	409286	622961
3965	409394	622866
3966	409494	622758
3967	409592	622646
3968	409689	622534
3969	409785	622419
3970	409886	622312
3971	409984	622201
3972	410084	622094
3973	410189	621993
3974	410293	621891
3975	410394	621784
3976	410490	621671
3977	410595	621569
3978	410728	621512
3979	410829	621404
3980	410931	621299
3981	411030	621190
3982	411131	621083
3983	411237	620985
3984	411338	620878
3985	411436	620767
3986	411534	620655
3987	411637	620553
3988	411743	620454
3989	411844	620347
3990	411953	620252
3991	412062	620157
3992	412173	620066
3993	412280	619969
3994	412392	619879
3995	412502	619786
3996	412603	619679
3997	412710	619582
3998	412818	619486
3999	412924	619386
4000	413067	619342
4001	413204	619289
4002	413322	619209
4003	413430	619113
4004	413576	619073
4005	413693	618991
4006	413800	618894
4007	413904	618791
4008	414007	618687
4009	414110	618584
4010	414216	618484
4011	414322	618386
4012	414421	618276
4013	414519	618165
4014	414623	618062
4015	414725	617957
4016	414831	617858
4017	414932	617750
4018	415033	617645
4019	415142	617549
4020	415243	617444
4021	415346	617340
4022	415446	617231
4023	415544	617120
4024	415642	617010
4025	415755	616921
4026	415858	616817
4027	415997	616767
4028	416114	616684
4029	416224	616590
4030	416328	616488
4031	416430	616383
4032	416534	616280
4033	416664	616217
4034	416786	616142
4035	416928	616096
4036	417060	616035
4037	417212	616003
4038	417310	615892
4039	417421	615799
4040	417561	615750
4041	417695	615692
4042	417815	615613
4043	417923	615517
4044	418033	615423
4045	418147	615336
4046	418254	615237
4047	418357	615134
4048	418478	615056
4049	418581	614952
4050	418682	614846
4051	418795	614757
4052	418907	614666
4053	419027	614587
4054	419150	614512
4055	419283	614452
4056	419394	614360
4057	419498	614257
4058	419607	614163
4059	419719	614071
4060	419829	613978
4061	419949	613900
4062	420069	613820
4063	420187	613738
4064	420300	613649
4065	420413	613560
4066	420525	613468
4067	420635	613374
4068	420742	613276
4069	420850	613180
4070	420963	613091
4071	421080	613006
4072	421201	612930
4073	421302	612821
4074	421401	612713
4075	421509	612615
4076	421611	612509
4077	421712	612403
4078	421815	612299
4079	421914	612189
4080	422014	612080
4081	422122	611984
4082	422224	611879
4083	422324	611771
4084	422432	611673
4085	422540	611577
4086	422641	611470
4087	422744	611366
4088	422843	611256
4089	422938	611141
4090	423039	611033
4091	423138	610924
4092	423241	610820
4093	423345	610718
4094	423448	610613
4095	423547	610504
4096	423650	610399
4097	423747	610286
4098	423848	610180
4099	423945	610068
4100	424045	609959
4101	424146	609853
4102	424246	609744
4103	424348	609638
4104	424452	609536
4105	424552	609428
4106	424653	609321
4107	424755	609215
4108	424851	609101
4109	424954	608997
4110	425050	608883
4111	425158	608787
4112	425285	608718
4113	425393	608620
4114	425497	608518
4115	425595	608406
4116	425700	608305
4117	425802	608200
4118	425901	608090
4119	426003	607986
4120	426113	607891
4121	426218	607790
4122	426330	607698
4123	426434	607596
4124	426534	607488
4125	426645	607395
4126	426753	607298
4127	426860	607200
4128	426966	607101
4129	427078	607009
4130	427182	606907
4131	427287	606805
4132	427398	606712
4133	427513	606625
4134	427648	606568
4135	427754	606467
4136	427879	606395
4137	427992	606304
4138	428101	606209
4139	428206	606108
4140	428311	606007
4141	428419	605909
4142	428523	605808
4143	428630	605710
4144	428734	605606
4145	428837	605502
4146	428935	605392
4147	429037	605286
4148	429146	605191
4149	429248	605085
4150	429348	604976
4151	429455	604878
4152	429560	604777
4153	429664	604674
4154	429766	604568
4155	429864	604458
4156	429972	604360
4157	430087	604273
4158	430190	604169
4159	430296	604069
4160	430396	603962
4161	430495	603852
4162	430597	603746
4163	430693	603633
4164	430793	603524
4165	430894	603417
4166	430992	603306
4167	431093	603199
4168	431193	603092
4169	431288	602976
4170	431398	602881
4171	431508	602787
4172	431613	602686
4173	431719	602587
4174	431823	602484
4175	431922	602374
4176	432036	602285
4177	432139	602181
4178	432241	602077
4179	432344	601972
4180	432441	601860
4181	432538	601747
4182	432641	601643
4183	432761	601563
4184	432866	601461
4185	432981	601374
4186	433084	601270
4187	433195	601177
4188	433302	601079
4189	433414	600988
4190	433528	600899
4191	433627	600789
4192	433730	600684
4193	433831	600578
4194	433933	600473
4195	434040	600374
4196	434150	600279
4197	434261	600186
4198	434366	600085
4199	434479	599995
4200	434585	599895
4201	434685	599786
4202	434781	599674
4203	434884	599569
4204	434991	599471
4205	435099	599374
4206	435215	599287
4207	435318	599183
4208	435428	599088
4209	435543	599001
4210	435644	598894
4211	435748	598792
4212	435852	598689
4213	435954	598583
4214	436052	598473
4215	436156	598369
4216	436260	598267
4217	436360	598158
4218	436475	598072
4219	436580	597970
4220	436686	597870
4221	436799	597779
4222	436910	597686
4223	437021	597594
4224	437127	597493
4225	437230	597390
4226	437351	597309
4227	437458	597211
4228	437564	597112
4229	437670	597011
4230	437779	596915
4231	437880	596809
4232	437978	596697
4233	438077	596588
4234	438178	596481
4235	438283	596380
4236	438384	596272
4237	438489	596171
4238	438591	596066
4239	438698	595968
4240	438814	595881
4241	438916	595776
4242	439020	595673
4243	439135	595584
4244	439235	595477
4245	439336	595369
4246	439434	595259
4247	439532	595149
4248	439637	595046
4249	439741	594944
4250	439849	594847
4251	439954	594745
4252	440060	594645
4253	440165	594544
4254	440267	594438
4255	440370	594334
4256	440471	594227
4257	440572	594120
4258	440679	594021
4259	440784	593921
4260	440884	593812
4261	440985	593706
4262	441090	593604
4263	441191	593497
4264	441292	593390
4265	441395	593287
4266	441502	593187
4267	441602	593080
4268	441705	592976
4269	441826	592895
4270	441989	592871
4271	442157	592855
4272	442279	592776
4273	442384	592674
4274	442498	592586
4275	442608	592491
4276	442720	592398
4277	442833	592307
4278	442941	592210
4279	443068	592137
4280	443177	592042
4281	443283	591942
4282	443389	591842
4283	443489	591732
4284	443589	591625
4285	443686	591512
4286	443786	591404
4287	443883	591293
4288	443984	591185
4289	444093	591088
4290	444190	590977
4291	444295	590875
4292	444402	590776
4293	444507	590674
4294	444605	590564
4295	444709	590461
4296	444812	590357
4297	444918	590256
4298	445023	590155
4299	445128	590054
4300	445236	589956
4301	445361	589882
4302	445479	589797
4303	445599	589715
4304	445699	589606
4305	445796	589495
4306	445894	589383
4307	445992	589273
4308	446094	589167
4309	446195	589060
4310	446293	588949
4311	446391	588839
4312	446490	588729
4313	446588	588618
4314	446687	588509
4315	446783	588395
4316	446883	588287
4317	446993	588192
4318	447097	588090
4319	447199	587984
4320	447301	587878
4321	447404	587774
4322	447503	587664
4323	447607	587562
4324	447708	587455
4325	447803	587341
4326	447905	587235
4327	448005	587127
4328	448110	587025
4329	448220	586930
4330	448329	586834
4331	448433	586732
4332	448535	586625
4333	448632	586513
4334	448735	586409
4335	448839	586306
4336	448942	586202
4337	449053	586108
4338	449149	585995
4339	449249	585887
4340	449346	585775
4341	449447	585668
4342	449548	585561
4343	449648	585453
4344	449747	585345
4345	449850	585240
4346	449950	585132
4347	450054	585029
4348	450158	584927
4349	450268	584831
4350	450422	584793
4351	450544	584714
4352	450666	584634
4353	450805	584576
4354	450907	584471
4355	451015	584373
4356	451120	584272
4357	451220	584163
4358	451331	584070
4359	451460	583999
4360	451581	583917
4361	451682	583811
4362	451785	583706
4363	451886	583600
4364	451992	583499
4365	452100	583402
4366	452202	583296
4367	452310	583198
4368	452419	583102
4369	452527	583004
4370	452686	582973
4371	452786	582864
4372	452890	582760
4373	452997	582662
4374	453102	582560
4375	453208	582459
4376	453317	582362
4377	453419	582257
4378	453517	582147
4379	453615	582036
4380	453716	581929
4381	453817	581822
4382	453920	581718
4383	454033	581626
4384	454139	581526
4385	454237	581416
4386	454341	581313
4387	454439	581201
4388	454546	581103
4389	454672	581027
4390	454786	580937
4391	454904	580852
4392	455008	580750
4393	455119	580655
4394	455235	580568
4395	455347	580474
4396	455459	580382
4397	455568	580285
4398	455679	580191
4399	455785	580090
4400	455891	579989
4401	455998	579890
4402	456098	579782
4403	456202	579679
4404	456310	579581
4405	456419	579484
4406	456525	579384
4407	456628	579280
4408	456728	579171
4409	456837	579075
4410	456962	578998
4411	457073	578904
4412	457185	578811
4413	457294	578715
4414	457398	578612
4415	457504	578510
4416	457606	578405
4417	457711	578303
4418	457815	578200
4419	457921	578099
4420	458030	578003
4421	458135	577901
4422	458243	577803
4423	458348	577701
4424	458453	577599
4425	458557	577496
4426	458661	577393
4427	458768	577294
4428	458873	577191
4429	458988	577102
4430	459092	576999
4431	459195	576894
4432	459300	576792
4433	459405	576692
4434	459508	576587
4435	459612	576484
4436	459714	576378
4437	459814	576270
4438	459913	576160
4439	460019	576060
4440	460126	575960
4441	460237	575866
4442	460341	575764
4443	460449	575665
4444	460550	575559
4445	460653	575454
4446	460760	575354
4447	460863	575250
4448	460971	575151
4449	461080	575055
4450	461196	574966
4451	461304	574869
4452	461431	574794
4453	461536	574693
4454	461640	574589
4455	461742	574483
4456	461846	574380
4457	461953	574281
4458	462075	574200
4459	462187	574107
4460	462296	574010
4461	462410	573919
4462	462518	573821
4463	462658	573763
4464	462782	573684
4465	462900	573598
4466	463016	573510
4467	463122	573410
4468	463234	573315
4469	463342	573218
4470	463453	573122
4471	463551	573012
4472	463659	572914
4473	463768	572816
4474	463876	572718
4475	463984	572620
4476	464096	572527
4477	464207	572433
4478	464313	572331
4479	464419	572230
4480	464528	572134
4481	464635	572033
4482	464744	571937
4483	464846	571831
4484	464957	571736
4485	465069	571643
4486	465181	571549
4487	465288	571450
4488	465391	571345
4489	465499	571247
4490	465604	571145
4491	465712	571047
4492	465824	570953
4493	465941	570866
4494	466071	570795
4495	466178	570694
4496	466283	570593
4497	466387	570489
4498	466495	570390
4499	466601	570290
4500	466710	570193
4501	466814	570090
4502	466929	570000
4503	467036	569900
4504	467142	569799
4505	467244	569694
4506	467348	569590
4507	467452	569487
4508	467553	569380
4509	467660	569280
4510	467766	569179
4511	467862	569066
4512	467966	568963
4513	468067	568856
4514	468163	568743
4515	468265	568637
4516	468365	568529
4517	468463	568419
4518	468568	568316
4519	468676	568218
4520	468781	568116
4521	468888	568016
4522	468993	567914
4523	469104	567819
4524	469206	567714
4525	469316	567617
4526	469420	567515
4527	469533	567422
4528	469652	567336
4529	469766	567245
4530	469864	567134
4531	469972	567036
4532	470073	566930
4533	470173	566821
4534	470273	566712
4535	470404	566642
4536	470511	566543
4537	470614	566438
4538	470716	566332
4539	470818	566226
4540	470927	566129
4541	471035	566030
4542	471143	565931
4543	471242	565822
4544	471346	565718
4545	471451	565617
4546	471557	565516
4547	471664	565417
4548	471780	565327
4549	471898	565241
4550	472007	565144
4551	472117	565046
4552	472223	564947
4553	472332	564848
4554	472432	564740
4555	472542	564644
4556	472649	564544
4557	472757	564446
4558	472865	564347
4559	472975	564251
4560	473079	564148
4561	473184	564045
4562	473285	563939
4563	473409	563859
4564	473518	563762
4565	473627	563664
4566	473733	563562
4567	473831	563452
4568	473938	563352
4569	474042	563249
4570	474148	563148
4571	474256	563050
4572	474363	562949
4573	474468	562847
4574	474573	562745
4575	474682	562647
4576	474787	562545
4577	474899	562452
4578	475003	562348
4579	475109	562247
4580	475218	562149
4581	475324	562048
4582	475429	561946
4583	475537	561848
4584	475645	561749
4585	475750	561646
4586	475861	561551
4587	475973	561458
4588	476077	561354
4589	476179	561248
4590	476285	561147
4591	476390	561045
4592	476494	560942
4593	476600	560840
4594	476707	560740
4595	476809	560635
4596	476913	560532
4597	477018	560429
4598	477121	560324
4599	477222	560218
4600	477326	560114
4601	477432	560013
4602	477540	559914
4603	477643	559810
4604	477749	559709
4605	477854	559606
4606	477964	559510
4607	478078	559418
4608	478182	559314
4609	478284	559209
4610	478391	559108
4611	478496	559006
4612	478597	558899
4613	478697	558792
4614	478797	558683
4615	478900	558579
4616	479002	558473
4617	479111	558375
4618	479216	558273
4619	479320	558169
4620	479425	558067
4621	479527	557961
4622	479628	557854
4623	479727	557745
4624	479827	557637
4625	479931	557533
4626	480035	557431
4627	480130	557316
4628	480237	557216
4629	480363	557138
4630	480468	557036
4631	480572	556932
4632	480669	556821
4633	480765	556708
4634	480864	556599
4635	480968	556495
4636	481068	556387
4637	481168	556279
4638	481266	556168
4639	481367	556062
4640	481467	555954
4641	481567	555846
4642	481664	555734
4643	481763	555625
4644	481864	555518
4645	481961	555407
4646	482057	555294
4647	482156	555185
4648	482256	555077
4649	482355	554968
4650	482455	554860
4651	482552	554749
4652	482651	554639
4653	482752	554532
4654	482854	554426
4655	482955	554319
4656	483054	554210
4657	483151	554099
4658	483252	553993
4659	483348	553879
4660	483448	553772
4661	483545	553661
4662	483642	553548
4663	483742	553440
4664	483844	553335
4665	483963	553249
4666	484077	553156
4667	484179	553051
4668	484282	552946
4669	484382	552838
4670	484482	552731
4671	484582	552623
4672	484681	552514
4673	484778	552403
4674	484882	552299
4675	484986	552195
4676	485089	552091
4677	485188	551982
4678	485294	551881
4679	485396	551775
4680	485502	551673
4681	485604	551568
4682	485708	551464
4683	485809	551358
4684	485917	551260
4685	486017	551152
4686	486122	551048
4687	486225	550944
4688	486338	550851
4689	486443	550749
4690	486546	550644
4691	486648	550539
4692	486700	550376
4693	486798	550267
4694	486899	550160
4695	487000	550053
4696	487103	549948
4697	487203	549841
4698	487310	549740
4699	487408	549631
4700	487500	549514
4701	487600	549405
4702	487700	549298
4703	487804	549194
4704	487904	549086
4705	488003	548977
4706	488099	548865
4707	488198	548757
4708	488298	548648
4709	488402	548545
4710	488506	548441
4711	488606	548333
4712	488704	548224
4713	488797	548108
4714	488897	548001
4715	488996	547892
4716	489093	547780
4717	489192	547671
4718	489291	547562
4719	489389	547452
4720	489487	547342
4721	489583	547229
4722	489681	547119
4723	489778	547009
4724	489881	546904
4725	489984	546799
4726	490082	546689
4727	490182	546582
4728	490281	546473
4729	490380	546365
4730	490484	546261
4731	490583	546152
4732	490681	546042
4733	490782	545936
4734	490888	545834
4735	490987	545726
4736	491091	545623
4737	491190	545514
4738	491295	545411
4739	491397	545306
4740	491496	545197
4741	491595	545088
4742	491693	544977
4743	491790	544867
4744	491898	544768
4745	491996	544658
4746	492096	544551
4747	492197	544444
4748	492293	544332
4749	492394	544225
4750	492495	544118
4751	492596	544012
4752	492692	543900
4753	492792	543792
4754	492903	543696
4755	493005	543591
4756	493102	543480
4757	493199	543369
4758	493300	543262
4759	493401	543155
4760	493501	543049
4761	493607	542947
4762	493705	542838
4763	493811	542736
4764	493916	542634
4765	494014	542524
4766	494113	542416
4767	494208	542302
4768	494312	542199
4769	494412	542091
4770	494512	541983
