iter	RMSE
2955	0.6136300897
2956	0.6135214363
2957	0.6134282626
2958	0.6133805676
2959	0.6132611537
2960	0.6131509265
2961	0.613034696
2962	0.6128661593
2963	0.6127007594
2964	0.6125814789
2965	0.6124564574
2966	0.6123685386
2967	0.6122690932
2968	0.6121615871
2969	0.6121037667
2970	0.6120356113
2971	0.6119280346
2972	0.6118230911
2973	0.6117380727
2974	0.6116269795
2975	0.6115286961
2976	0.6114547885
2977	0.6113696834
2978	0.6113232637
2979	0.6111735251
2980	0.6110276291
2981	0.6109285982
2982	0.610828231
2983	0.610694308
2984	0.6105428825
2985	0.6104538818
2986	0.6103554324
2987	0.6102336229
2988	0.6101254566
2989	0.6099410986
2990	0.6098467292
2991	0.6097344381
2992	0.6096043278
2993	0.609488606
2994	0.609390111
2995	0.6092588274
2996	0.609172538
2997	0.6090240708
2998	0.6089548067
2999	0.608797505
3000	0.6087147655
3001	0.6086359097
3002	0.6085561073
3003	0.6084316328
3004	0.608292134
3005	0.6081881037
3006	0.6081307065
3007	0.6080347904
3008	0.6079836417
3009	0.6078977858
3010	0.6077871197
3011	0.6076750915
3012	0.6075620977
3013	0.6074625018
3014	0.6073173879
3015	0.6072341016
3016	0.6071160099
3017	0.6070185344
3018	0.6069110653
3019	0.6067943659
3020	0.6067371866
3021	0.6065870729
3022	0.6064689269
3023	0.606340505
3024	0.6062362345
3025	0.6061176236
3026	0.6059788907
3027	0.6058667007
3028	0.6057406868
3029	0.6056073269
3030	0.6055125981
3031	0.6053810316
3032	0.6052353421
3033	0.6051307539
3034	0.6050643713
3035	0.6049852963
3036	0.6049102852
3037	0.6047723048
3038	0.6046673385
3039	0.604569516
3040	0.6045003271
3041	0.6044539713
3042	0.604368382
3043	0.6042179136
3044	0.6040977395
3045	0.6039842147
3046	0.6039200802
3047	0.6037290499
3048	0.603580884
3049	0.6034868304
3050	0.6033996632
3051	0.6033107854
3052	0.6032214883
3053	0.6031345809
3054	0.6030238561
3055	0.6029561521
3056	0.6028058769
3057	0.602674126
3058	0.6025847475
3059	0.6024357685
3060	0.6023550406
3061	0.6022434619
3062	0.6021139216
3063	0.6020176465
3064	0.6019223396
3065	0.6018598695
3066	0.6018079668
3067	0.6017560068
3068	0.6016665572
3069	0.6015672921
3070	0.6014407669
3071	0.6013235864
3072	0.601181354
3073	0.6011027748
3074	0.6010227063
3075	0.6009945899
3076	0.6008495761
3077	0.6007074822
3078	0.6005520964
3079	0.6004658355
3080	0.6003747694
3081	0.6002917126
3082	0.6001733017
3083	0.6001260377
3084	0.6000172911
3085	0.599958382
3086	0.5997869994
3087	0.5996787423
3088	0.5995298227
3089	0.5994733364
3090	0.5993518741
3091	0.5992728955
3092	0.5991812867
3093	0.5990982352
3094	0.5989227737
3095	0.5988221683
3096	0.5986997975
3097	0.5986146429
3098	0.5985270532
3099	0.5984264566
3100	0.5983198978
3101	0.5982104258
3102	0.5980997792
3103	0.5979983687
3104	0.5979276705
3105	0.5978214474
3106	0.59777016
3107	0.5976330627
3108	0.5975018174
3109	0.597395258
3110	0.5971978674
3111	0.5970754793
3112	0.5969459893
3113	0.596819111
3114	0.5966725213
3115	0.5966360644
3116	0.5965273305
3117	0.5964182511
3118	0.5963454303
3119	0.5962606654
3120	0.5961768778
3121	0.5960698207
3122	0.5959332841
3123	0.5958605331
3124	0.5957952171
3125	0.5957263285
3126	0.5956205734
3127	0.5955220514
3128	0.5954285587
3129	0.5953941845
3130	0.5952979527
3131	0.5951626284
3132	0.5950525415
3133	0.5949007222
3134	0.594768659
3135	0.5946886026
3136	0.5945941644
3137	0.5944392399
3138	0.5943369648
3139	0.5942766993
3140	0.5941608971
3141	0.5940747298
3142	0.5939190429
3143	0.5937886094
3144	0.5936923175
3145	0.5936105401
3146	0.5934656159
3147	0.5933958001
3148	0.5932791048
3149	0.5931384842
3150	0.5930468567
3151	0.5929489081
3152	0.5928756179
3153	0.5927356671
3154	0.5926712955
3155	0.5925632843
3156	0.5924840776
3157	0.5923566635
3158	0.5922691972
3159	0.592182015
3160	0.5920883736
3161	0.5919976581
3162	0.5919061518
3163	0.5918134393
3164	0.5916994001
3165	0.5915506351
3166	0.5914507975
3167	0.5912698966
3168	0.5911278237
3169	0.5910428135
3170	0.5909631041
3171	0.590871269
3172	0.5907975372
3173	0.590668601
3174	0.590592437
3175	0.5905069497
3176	0.5904420103
3177	0.5903413225
3178	0.5902565829
3179	0.5901801807
3180	0.5901170081
3181	0.5899436425
3182	0.5897835948
3183	0.5897273055
3184	0.5896660047
3185	0.5895637302
3186	0.5894730172
3187	0.5894232578
3188	0.5893004771
3189	0.5892536315
3190	0.5890800281
3191	0.5889910288
3192	0.5889165593
3193	0.588793459
3194	0.5886692772
3195	0.5886160423
3196	0.5885226211
3197	0.5883976504
3198	0.5882864303
3199	0.5881428953
3200	0.5879975955
3201	0.5879524691
3202	0.5877724267
3203	0.5876448451
3204	0.5875785904
3205	0.5874402662
3206	0.587295378
3207	0.5871743242
3208	0.5870877086
3209	0.5869520193
3210	0.5868796378
3211	0.5867763967
3212	0.5867061688
3213	0.5866608098
3214	0.5865856854
3215	0.5865378218
3216	0.5864626133
3217	0.5863567224
3218	0.5862719436
3219	0.5861903557
3220	0.5860791986
3221	0.5860111709
3222	0.5859109387
3223	0.585813516
3224	0.5856356022
3225	0.5854776324
3226	0.585370294
3227	0.5852340229
3228	0.585170977
3229	0.5850860426
3230	0.5849570251
3231	0.5848946649
3232	0.5847750684
3233	0.584670271
3234	0.5845418026
3235	0.5843708804
3236	0.5842983749
3237	0.5842001831
3238	0.5841201197
3239	0.5840555385
3240	0.5838827339
3241	0.583715436
3242	0.5836319125
3243	0.5835410587
3244	0.5834262363
3245	0.5833465874
3246	0.5832818639
3247	0.5831291833
3248	0.5830657364
3249	0.5829781415
3250	0.5828615008
3251	0.5827401127
3252	0.582580438
3253	0.5825255962
3254	0.5824176731
3255	0.5823505834
3256	0.5822520958
3257	0.5821552435
3258	0.5821196482
3259	0.582011137
3260	0.5819233141
3261	0.5818473934
3262	0.5817025203
3263	0.5815721813
3264	0.5814706198
3265	0.5813325051
3266	0.5812570457
3267	0.5811730467
3268	0.5810447339
3269	0.5809252796
3270	0.5808806611
3271	0.5808030553
3272	0.580708782
3273	0.5806536441
3274	0.5805897083
3275	0.580479719
3276	0.580391109
3277	0.580314913
3278	0.5801651228
3279	0.5800815509
3280	0.5799471903
3281	0.5798178037
3282	0.5797010839
3283	0.5795896549
3284	0.5795057615
3285	0.5794390808
3286	0.5793440688
3287	0.5793110052
3288	0.579200123
3289	0.5790833874
3290	0.5789743143
3291	0.5788411028
3292	0.5787456305
3293	0.5786741185
3294	0.5785754135
3295	0.5784862242
3296	0.5783877916
3297	0.578260219
3298	0.5782305401
3299	0.5781754546
3300	0.5781398283
3301	0.5779907415
3302	0.577903882
3303	0.5777978369
3304	0.5777206034
3305	0.5776355976
3306	0.57753456
3307	0.5774486762
3308	0.577364265
3309	0.5772592992
3310	0.5771789029
3311	0.5770510038
3312	0.5769439001
3313	0.5769090011
3314	0.576809397
3315	0.5767040358
3316	0.5765999678
3317	0.576510544
3318	0.5763983583
3319	0.5763047306
3320	0.576228095
3321	0.5761602603
3322	0.5760670347
3323	0.575932112
3324	0.5758235788
3325	0.5756966575
3326	0.5755768042
3327	0.5754898484
3328	0.5754228038
3329	0.5753346279
3330	0.575248934
3331	0.5751642379
3332	0.575079166
3333	0.5749800717
3334	0.5748666707
3335	0.5747395576
3336	0.5746170924
3337	0.5745232314
3338	0.5745030703
3339	0.5743866363
3340	0.5742650195
3341	0.5741845709
3342	0.5740791984
3343	0.5739639708
3344	0.573903557
3345	0.5738152256
3346	0.5737400763
3347	0.5736409279
3348	0.5735590855
3349	0.573488021
3350	0.5734354267
3351	0.5733024835
3352	0.5731801542
3353	0.5731143397
3354	0.5730617204
3355	0.5729850083
3356	0.5729012956
3357	0.5727717114
3358	0.5726497085
3359	0.5725471763
3360	0.5724359678
3361	0.5723146583
3362	0.5721322501
3363	0.5720614486
3364	0.5719813106
3365	0.57187418
3366	0.5717687648
3367	0.5716478138
3368	0.5715583577
3369	0.5714212389
3370	0.5713293415
3371	0.5712219543
3372	0.5711724293
3373	0.5710911129
3374	0.571004238
3375	0.570947673
3376	0.5708265573
3377	0.5707201687
3378	0.5706133967
3379	0.5704467825
3380	0.5703579717
3381	0.5702038844
3382	0.5700938674
3383	0.5699642186
3384	0.5698705811
3385	0.5697458396
3386	0.5696707953
3387	0.5695739763
3388	0.5694764878
3389	0.5693411775
3390	0.5692583023
3391	0.5691673053
3392	0.569061492
3393	0.5689900001
3394	0.5688016833
3395	0.5686718717
3396	0.5685655954
3397	0.5684281332
3398	0.5683334349
3399	0.5682110084
3400	0.5681497551
3401	0.5680378824
3402	0.5679711498
3403	0.567896625
3404	0.5678031307
3405	0.5677031085
3406	0.5675805721
3407	0.5674773301
3408	0.5673701127
3409	0.5672712895
3410	0.5671981552
3411	0.5671234186
3412	0.5670076763
3413	0.5669584461
3414	0.5669106869
3415	0.5668397401
3416	0.5667507051
3417	0.5666601443
3418	0.5666009787
3419	0.5665372659
3420	0.5664341941
3421	0.5663760183
3422	0.5662107766
3423	0.5661005491
3424	0.5660176505
3425	0.565895405
3426	0.5658174765
3427	0.5657602817
3428	0.5656593035
3429	0.5655188128
3430	0.5654279064
3431	0.5653539849
3432	0.5652582445
3433	0.5651654109
3434	0.5650284845
3435	0.5649216479
3436	0.5648263825
3437	0.5647190241
3438	0.5646526785
3439	0.564562079
3440	0.5644977644
3441	0.5643842283
3442	0.5643253179
3443	0.5642564409
3444	0.5641792865
3445	0.5640641028
3446	0.5639600765
3447	0.5638715312
3448	0.5637804369
3449	0.5636760365
3450	0.5635359077
3451	0.5634516644
3452	0.5633536236
3453	0.5632039385
3454	0.5631124203
3455	0.5630755414
3456	0.5630327044
3457	0.5629118796
3458	0.5628391789
3459	0.5627595962
3460	0.5626369268
3461	0.5625062032
3462	0.5623963246
3463	0.562292053
3464	0.562211701
3465	0.5621193567
3466	0.5620486973
3467	0.5619080811
3468	0.5618362078
3469	0.5617338475
3470	0.5616577429
3471	0.5615250069
3472	0.561436894
3473	0.5613670614
3474	0.5612703555
3475	0.5611848158
3476	0.5610965309
3477	0.5609728795
3478	0.5608887501
3479	0.5607585576
3480	0.5606881453
3481	0.5606006819
3482	0.5605127222
3483	0.5604617176
3484	0.5603803114
3485	0.5603025349
3486	0.5601995357
3487	0.5601055227
3488	0.5600268185
3489	0.5598551792
3490	0.5597618244
3491	0.5596575637
3492	0.5595622451
3493	0.5595003804
3494	0.5594206988
3495	0.5593176374
3496	0.5591873814
3497	0.5590602128
3498	0.5589889276
3499	0.5588710268
3500	0.5587892688
3501	0.5586981882
3502	0.5585743551
3503	0.5584898753
3504	0.5584355637
3505	0.5583139289
3506	0.5581877897
3507	0.5580958726
3508	0.5580173031
3509	0.557937753
3510	0.557875736
3511	0.5577849347
3512	0.5576746247
3513	0.5575670179
3514	0.5574503148
3515	0.5573870618
3516	0.5573071535
3517	0.5571963054
3518	0.5570257951
3519	0.5569552938
3520	0.5568831148
3521	0.556815858
3522	0.5567413347
3523	0.556687287
3524	0.5566128874
3525	0.556526522
3526	0.5564031721
3527	0.5563021064
3528	0.5561848269
3529	0.5560598346
3530	0.5559575347
3531	0.5558380386
3532	0.5557699732
3533	0.5556547514
3534	0.555624107
3535	0.5555259707
3536	0.5554421211
3537	0.5553291872
3538	0.5552782847
3539	0.5552041628
3540	0.5551457108
3541	0.555074857
3542	0.5550174009
3543	0.5549514691
3544	0.5548762745
3545	0.5547763934
3546	0.554718378
3547	0.5546767748
3548	0.5545890877
3549	0.5545032117
3550	0.5544142412
3551	0.5543247779
3552	0.5542819584
3553	0.5542049936
3554	0.5541439879
3555	0.5540382958
3556	0.5538881208
3557	0.5538090591
3558	0.553748833
3559	0.553583903
3560	0.553513527
3561	0.5534598031
3562	0.5533390467
3563	0.5532506214
3564	0.5531239237
3565	0.5530353237
3566	0.552964215
3567	0.5529041179
3568	0.5528346163
3569	0.5527054611
3570	0.5526077679
3571	0.552502743
3572	0.5523938969
3573	0.5523277453
3574	0.5522267331
3575	0.5521579913
3576	0.5520506801
3577	0.5519108234
3578	0.5518216631
3579	0.5517595727
3580	0.5516636846
3581	0.5515880673
3582	0.551443517
3583	0.5513224101
3584	0.5512674688
3585	0.5511510241
3586	0.5510958395
3587	0.5510076542
3588	0.5509425625
3589	0.550817325
3590	0.5507209303
3591	0.5506168328
3592	0.5505063359
3593	0.5504233748
3594	0.5503422305
3595	0.5502139349
3596	0.5501459229
3597	0.5500729735
3598	0.549999981
3599	0.5499242402
3600	0.5498613152
3601	0.5497407344
3602	0.5496451753
3603	0.5495539569
3604	0.5494199369
3605	0.5493210179
3606	0.5492571073
3607	0.549154448
3608	0.5490740154
3609	0.5490057785
3610	0.5488952745
3611	0.5488556395
3612	0.5487569905
3613	0.5486315994
3614	0.5485543195
3615	0.5484676544
3616	0.5483807134
3617	0.5483221645
3618	0.548230345
3619	0.5481392308
3620	0.5480725154
3621	0.547994101
3622	0.5479231837
3623	0.547825054
3624	0.54772505
3625	0.5476345661
3626	0.5475021967
3627	0.5474456842
3628	0.5473204183
3629	0.5472145073
3630	0.547077766
3631	0.547007618
3632	0.5469212868
3633	0.5468548988
3634	0.5467483423
3635	0.5466930063
3636	0.5466116995
3637	0.5465220002
3638	0.5464153572
3639	0.5463029649
3640	0.5462259239
3641	0.5461195868
3642	0.5460145336
3643	0.5459116606
3644	0.5458156152
3645	0.5457448563
3646	0.5456434994
3647	0.5455680542
3648	0.5455252448
3649	0.5454209308
3650	0.5452995721
3651	0.545220071
3652	0.5451611407
3653	0.5450849019
3654	0.5450147562
3655	0.544943522
3656	0.5448425938
3657	0.5447402166
3658	0.5446309263
3659	0.544565742
3660	0.5444579395
3661	0.5444081134
3662	0.5443154672
3663	0.5442400097
3664	0.5441751741
3665	0.5441143738
3666	0.5440399563
3667	0.543969278
3668	0.5438514748
3669	0.5437668297
3670	0.5437032708
3671	0.5436147767
3672	0.5435306233
3673	0.5434605803
3674	0.5433957312
3675	0.5432886222
3676	0.5431914154
3677	0.5430797195
3678	0.5429996754
3679	0.5429014369
3680	0.5428298118
3681	0.5427935035
3682	0.5427123
3683	0.5426447916
3684	0.54251188
3685	0.5424764717
3686	0.5423747715
3687	0.5422137158
3688	0.542122512
3689	0.5420597923
3690	0.5420143162
3691	0.5419120948
3692	0.5418743828
3693	0.541791563
3694	0.5416719596
3695	0.5416275294
3696	0.5415642408
3697	0.5415198812
3698	0.5414625309
3699	0.5413611313
3700	0.5412428274
3701	0.5411676081
3702	0.5410519896
3703	0.541008288
3704	0.5409167608
3705	0.5407799062
3706	0.5406741853
3707	0.5406061395
3708	0.5405230564
3709	0.5404300274
3710	0.5403003484
3711	0.5402159391
3712	0.5401324747
3713	0.5400717503
3714	0.5400114918
3715	0.5399264061
3716	0.5398767824
3717	0.5397780019
3718	0.5396899581
3719	0.5395897912
3720	0.5395125242
3721	0.5394298898
3722	0.5393718428
3723	0.5393003941
3724	0.5391806358
3725	0.5391325154
3726	0.5390273752
3727	0.5389009505
3728	0.5388386828
3729	0.5387779432
3730	0.538727109
3731	0.5386643668
3732	0.5385820013
3733	0.5384839814
3734	0.5384178999
3735	0.5383039673
3736	0.5382075004
3737	0.5381333762
3738	0.5380705583
3739	0.5379889087
3740	0.5379117237
3741	0.5377804086
3742	0.5376536054
3743	0.5375449647
3744	0.5374809061
3745	0.5373432874
3746	0.5372557529
3747	0.537146401
3748	0.5370387409
3749	0.5369019669
3750	0.536803996
3751	0.536725536
3752	0.5366244268
3753	0.5365756423
3754	0.5364595267
3755	0.5363645342
3756	0.5362518646
3757	0.5361773272
3758	0.5361398628
3759	0.5360578043
3760	0.5359653768
3761	0.5358888848
3762	0.5358001568
3763	0.5357517835
3764	0.5356889561
3765	0.5355929983
3766	0.5355045871
3767	0.5353817694
3768	0.5353135953
3769	0.535201878
3770	0.5351194663
3771	0.5350558458
3772	0.5349575402
3773	0.5348536461
3774	0.5347213505
3775	0.5346091581
3776	0.5345481926
3777	0.5344237816
3778	0.5342734203
3779	0.534186053
3780	0.5340693988
3781	0.53401561
3782	0.5339320728
3783	0.5338744767
3784	0.5338116435
3785	0.533718971
3786	0.5336649916
3787	0.5336022712
3788	0.5334735309
3789	0.5334294417
3790	0.5332920518
3791	0.533141724
3792	0.5330965547
3793	0.532964361
3794	0.532914564
3795	0.5328248977
3796	0.5327082351
3797	0.5326337605
3798	0.5325404532
3799	0.5324371344
3800	0.5323245616
3801	0.5322531852
3802	0.5322108054
3803	0.5320670195
3804	0.5319670819
3805	0.5319098371
3806	0.5317925272
3807	0.5317094611
3808	0.531625751
3809	0.5315225869
3810	0.5314360733
3811	0.5313500416
3812	0.5312800444
3813	0.5311811248
3814	0.531048159
3815	0.5309459899
3816	0.5308543748
3817	0.5307780911
3818	0.5306660734
3819	0.5306035675
3820	0.5305390773
3821	0.53047701
3822	0.5303816162
3823	0.5302996028
3824	0.5302582691
3825	0.5301480146
3826	0.5300993977
3827	0.5300220162
3828	0.5299226687
3829	0.5298648307
3830	0.5297388707
3831	0.5296745743
3832	0.5296177962
3833	0.5295073917
3834	0.5293809524
3835	0.529295215
3836	0.5292168823
3837	0.5291520875
3838	0.5291149074
3839	0.5290553285
3840	0.5289575879
3841	0.5288993174
3842	0.5287763554
3843	0.5286589722
3844	0.5285411119
3845	0.5284466915
3846	0.52834736
3847	0.5283278425
3848	0.5282605856
3849	0.5281866484
3850	0.5281337029
3851	0.5280796408
3852	0.52801157
3853	0.5279430361
3854	0.5278639849
3855	0.5278121034
3856	0.5277244519
3857	0.5276765339
3858	0.5276263258
3859	0.527528555
3860	0.5274580496
3861	0.5273839647
3862	0.5273267269
3863	0.5272489169
3864	0.5271665705
3865	0.5271028387
3866	0.5270171589
3867	0.5269490003
3868	0.5268961572
3869	0.5267650227
3870	0.5266845916
3871	0.5265984361
3872	0.5264709975
3873	0.5263647728
3874	0.5262873812
3875	0.5262029359
3876	0.5261018474
3877	0.5260477834
3878	0.525954378
3879	0.5258540405
3880	0.5257365768
3881	0.5256926651
3882	0.5256339347
3883	0.5255458341
3884	0.525483221
3885	0.5254091702
3886	0.5253315346
3887	0.5252282186
3888	0.5251313764
3889	0.5250454922
3890	0.5249506077
3891	0.5248805584
3892	0.5247812796
3893	0.5247190434
3894	0.5246379164
3895	0.5245777189
3896	0.5245417687
3897	0.5244542423
3898	0.5243651832
3899	0.524279725
3900	0.5241725773
3901	0.5240510296
3902	0.523987095
3903	0.5238902568
3904	0.5237930537
3905	0.5236894155
3906	0.5235952229
3907	0.5234995425
3908	0.5234235385
3909	0.5233334147
3910	0.5232529834
3911	0.5231809691
3912	0.5231011728
3913	0.5230551683
3914	0.5229788433
3915	0.5228360644
3916	0.5227560994
3917	0.5226543698
3918	0.5225266531
3919	0.5224611041
3920	0.5223666658
3921	0.5222784186
3922	0.5221221064
3923	0.5220349716
3924	0.5219373312
3925	0.5218832024
3926	0.5218138684
3927	0.5217340259
3928	0.5216585192
3929	0.5215940783
3930	0.5214769195
3931	0.5213649999
3932	0.5213258178
3933	0.5212234937
3934	0.5211562032
3935	0.5210195077
3936	0.5209669592
3937	0.5208760705
3938	0.520777979
3939	0.520694695
3940	0.5206238382
3941	0.5205645439
3942	0.5205032132
3943	0.5204389996
3944	0.5203454639
3945	0.5202620819
3946	0.5202280486
3947	0.520150907
3948	0.520053047
3949	0.5199749201
3950	0.5198922514
3951	0.5197781564
3952	0.5197373291
3953	0.519645623
3954	0.5195286919
3955	0.5194895924
3956	0.5194218231
3957	0.5193046254
3958	0.5192203818
3959	0.5191442864
3960	0.5190618285
3961	0.5189364316
3962	0.5188918205
3963	0.5188096906
3964	0.5187260417
3965	0.5186510936
3966	0.518573519
3967	0.5185088965
3968	0.5184169827
3969	0.5183280808
3970	0.5182046741
3971	0.5181057081
3972	0.5180373676
3973	0.5179389334
3974	0.517830845
3975	0.5176878137
3976	0.5176389831
3977	0.5175872979
3978	0.5174796259
3979	0.5174000275
3980	0.5172891109
3981	0.5172242464
3982	0.5171550018
3983	0.517048742
3984	0.5169088175
3985	0.5168154488
3986	0.5167622868
3987	0.5166756328
3988	0.5165982376
3989	0.516497258
3990	0.5163948735
3991	0.5162573863
3992	0.5161568865
3993	0.5160951757
3994	0.5159285593
3995	0.515825989
3996	0.5157422723
3997	0.5156892423
3998	0.5155683099
3999	0.5154599537
4000	0.5154194398
4001	0.5153239974
4002	0.515269896
4003	0.5151798883
4004	0.5150743023
4005	0.5149755324
4006	0.5148572054
4007	0.514806866
4008	0.5147615379
4009	0.5147321504
4010	0.5146434812
4011	0.5145702952
4012	0.5144589346
4013	0.514372016
4014	0.5142763861
4015	0.5141749639
4016	0.5140849435
4017	0.5140263605
4018	0.513927621
4019	0.5138586583
4020	0.5137810017
4021	0.513729389
4022	0.5136412801
4023	0.5135773925
4024	0.5134936866
4025	0.5133973675
4026	0.5132997188
4027	0.5132359718
4028	0.5131226038
4029	0.5130335696
4030	0.5129476293
4031	0.5128342648
4032	0.5127669387
4033	0.512677716
4034	0.5125446173
4035	0.5124602203
4036	0.5123506701
4037	0.5122605245
4038	0.5121900368
4039	0.5121089064
4040	0.5119829008
4041	0.511886637
4042	0.5118267269
4043	0.5116904271
4044	0.5116340751
4045	0.5115599088
4046	0.5114617129
4047	0.5113845169
4048	0.5113191677
4049	0.511273706
4050	0.5111973945
4051	0.5111409457
4052	0.5110265196
4053	0.5109340877
4054	0.5108441458
4055	0.51072343
4056	0.5106567158
4057	0.5105558268
4058	0.5104921026
4059	0.5104119222
4060	0.5103706297
4061	0.5102635088
4062	0.5101990151
4063	0.5101173201
4064	0.5099676968
4065	0.5098615168
4066	0.5097863024
4067	0.5096919564
4068	0.5096189938
4069	0.5095472638
4070	0.509447724
4071	0.5093684572
4072	0.5092617111
4073	0.5091627192
4074	0.5090852348
4075	0.5089923464
4076	0.5089355959
4077	0.5088391565
4078	0.5087607417
4079	0.5087002941
4080	0.5085901692
4081	0.508487534
4082	0.5083942983
4083	0.5083420951
4084	0.5082574726
4085	0.5082040955
4086	0.5081254922
4087	0.5080408864
4088	0.5079554193
4089	0.5078950691
4090	0.5078170735
4091	0.5077362899
4092	0.5076490544
4093	0.5075514925
4094	0.5074740839
4095	0.5073864975
4096	0.5072724683
4097	0.5071613204
4098	0.507038474
4099	0.5069761691
4100	0.5069412189
4101	0.5068744512
4102	0.5067743401
4103	0.5067214289
4104	0.506634434
4105	0.5065608882
4106	0.5064642806
4107	0.5063539912
4108	0.5062684273
4109	0.5061264775
4110	0.5060414437
4111	0.5059582168
4112	0.50582563
4113	0.5057425103
4114	0.5056698534
4115	0.5055838214
4116	0.5054579815
4117	0.5053704297
4118	0.505278948
4119	0.5051720551
4120	0.5051056624
4121	0.5050211002
4122	0.5049328375
4123	0.5048211961
4124	0.5046998975
4125	0.5046369767
4126	0.5045607034
4127	0.5044966268
4128	0.5043944358
4129	0.5042728421
4130	0.5042071098
4131	0.5041469822
4132	0.5041010237
4133	0.5040610608
4134	0.5039490065
4135	0.5038740054
4136	0.5037837864
4137	0.5036742737
4138	0.5035717743
4139	0.5034660642
4140	0.5034031621
4141	0.5033577022
4142	0.503296637
4143	0.5031789364
4144	0.5031167184
4145	0.5030174176
4146	0.5029936244
4147	0.5029059416
4148	0.5028110361
4149	0.5027435824
4150	0.5026813208
4151	0.5025758269
4152	0.5024821921
4153	0.5023800082
4154	0.5023666559
4155	0.5022563913
4156	0.5021678659
4157	0.5020589304
4158	0.5019776515
4159	0.5018323746
4160	0.5017277415
4161	0.5016652846
4162	0.5015685292
4163	0.5015150384
4164	0.5014587338
4165	0.501361334
4166	0.501280974
4167	0.5012190151
4168	0.5010971314
4169	0.5010240317
4170	0.5009559637
4171	0.5008331245
4172	0.5007765531
4173	0.5006784161
4174	0.5005847435
4175	0.5004660857
4176	0.500356036
4177	0.5002667174
4178	0.5002023493
4179	0.5001115699
4180	0.500071792
4181	0.5000069979
4182	0.4999361163
4183	0.4998611262
4184	0.499776303
4185	0.4997220819
4186	0.4996313456
4187	0.4995755201
4188	0.4995140077
4189	0.4994237519
4190	0.4993528593
4191	0.4992959844
4192	0.4992002012
4193	0.4991074831
4194	0.4990476862
4195	0.4989831093
4196	0.4988196756
4197	0.4987337125
4198	0.4986677406
4199	0.4985642248
4200	0.4984934834
4201	0.4984302474
4202	0.4983618813
4203	0.4982711209
4204	0.4981984998
4205	0.4980800324
4206	0.4979640886
4207	0.4978468843
4208	0.4977178198
4209	0.4976528932
4210	0.4976149237
4211	0.4975349206
4212	0.4974509024
4213	0.4973449349
4214	0.4972968892
4215	0.4971917885
4216	0.4970698801
4217	0.4970040952
4218	0.4969259578
4219	0.4968353725
4220	0.4967131221
4221	0.4966075993
4222	0.4965294274
4223	0.4964623554
4224	0.4964081137
4225	0.4963395226
4226	0.49626374
4227	0.4961634663
4228	0.4960951885
4229	0.4959908802
4230	0.4958806026
4231	0.495779978
4232	0.495731683
4233	0.4956266033
4234	0.4955762651
4235	0.4954965445
4236	0.4954310036
4237	0.4953558932
4238	0.4952512395
4239	0.495152652
4240	0.495080862
4241	0.4950049363
4242	0.4949630331
4243	0.4948642878
4244	0.4947681171
4245	0.4946925536
4246	0.494634839
4247	0.4945950172
4248	0.4945349727
4249	0.4944567808
4250	0.4943650996
4251	0.4943196739
4252	0.4942642014
4253	0.4941987194
4254	0.4941382796
4255	0.4940879893
4256	0.493997975
4257	0.4938919178
4258	0.493759882
4259	0.4936277315
4260	0.4935532637
4261	0.4934784465
4262	0.4934326679
4263	0.4933446925
4264	0.4932434096
4265	0.4931737076
4266	0.4930495817
4267	0.4929794363
4268	0.4928651384
4269	0.4927725665
4270	0.4926754273
4271	0.4925697708
4272	0.4924907692
4273	0.4924285927
4274	0.4923071415
4275	0.492239878
4276	0.4921597144
4277	0.4920771308
4278	0.4920009679
4279	0.4918892188
4280	0.4918217405
4281	0.4917128943
4282	0.4915824066
4283	0.4915045727
4284	0.4914373752
4285	0.491387375
4286	0.4913031512
4287	0.491193648
4288	0.4911020136
4289	0.4909847094
4290	0.4908983302
4291	0.4908119691
4292	0.4907581998
4293	0.4907029564
4294	0.4906512722
4295	0.4905326685
4296	0.4904716765
4297	0.4903507994
4298	0.4902920349
4299	0.490233532
4300	0.4901191379
4301	0.4900150955
4302	0.4899152371
4303	0.4898236662
4304	0.4897571154
4305	0.4896876783
4306	0.4896396104
4307	0.4895635425
4308	0.4894892854
4309	0.4894036157
4310	0.489346415
4311	0.4892938214
4312	0.4892065826
4313	0.4891210253
4314	0.4889965565
4315	0.488953524
4316	0.4889082421
4317	0.4888462473
4318	0.4887473784
4319	0.4886582218
4320	0.4885552932
4321	0.4884657798
4322	0.4883686495
4323	0.4882477132
4324	0.4881711219
4325	0.4881179507
4326	0.4880611388
4327	0.4879853204
4328	0.4878857749
4329	0.487807144
4330	0.487726499
4331	0.4876082599
4332	0.4875287186
4333	0.4874787178
4334	0.4874037955
4335	0.4873312452
4336	0.4872279672
4337	0.4871198741
4338	0.4870363222
4339	0.4869499026
4340	0.4869040634
4341	0.4868335906
4342	0.486722401
4343	0.4866633461
4344	0.4865800443
4345	0.4864820394
4346	0.4864306927
4347	0.4863386661
4348	0.4862601848
4349	0.4861646111
4350	0.4861019363
4351	0.4860015892
4352	0.4859459331
4353	0.4858398207
4354	0.4857345023
4355	0.4856494599
4356	0.4855387579
4357	0.4854795504
4358	0.4853650217
4359	0.485288571
4360	0.4852247486
4361	0.4851483193
4362	0.4850335045
4363	0.484979167
4364	0.4849368577
4365	0.4848646244
4366	0.4848171039
4367	0.4847150747
4368	0.4846454182
4369	0.4845818005
